date,region,category,customer_segment,units,revenue
2026-05-03,Midwest,Outdoor,Loyalty,18,1186.36
2026-05-03,Midwest,Beauty,Loyalty,14,899.91
2026-05-03,West,Apparel,Returning,17,698.4
2026-05-03,West,Electronics,Returning,8,294.71
2026-05-03,West,Home,Returning,11,768.26
2026-05-03,West,Outdoor,New,13,810.78
2026-05-03,West,Beauty,Returning,14,1661.38
2026-05-04,Northeast,Apparel,New,4,395.51
2026-05-04,Northeast,Electronics,Returning,17,965.26
2026-05-04,Northeast,Home,Loyalty,26,514.83
2026-05-04,Northeast,Outdoor,New,23,1331.16
2026-05-04,Northeast,Beauty,Returning,13,297.51
2026-05-04,Southeast,Apparel,Loyalty,11,496.83
2026-05-04,Southeast,Electronics,Returning,22,2238.81
2026-05-04,Southeast,Home,New,23,868.84
2026-05-04,Southeast,Outdoor,New,10,494.51
2026-05-04,Southeast,Beauty,Returning,11,414.6
2026-05-04,Midwest,Apparel,Loyalty,14,339.48
2026-05-04,Midwest,Electronics,Loyalty,4,129.43
2026-05-04,Midwest,Home,New,23,1316.53
2026-05-04,Midwest,Outdoor,New,9,583.18
2026-05-04,Midwest,Beauty,Returning,24,1182.75
2026-05-04,West,Apparel,Returning,13,702.37
2026-05-04,West,Electronics,Loyalty,7,521.39
2026-05-04,West,Home,Returning,15,579.29
2026-05-04,West,Outdoor,New,22,1274.9
2026-05-04,West,Beauty,Returning,22,360.77
2026-05-05,Northeast,Apparel,New,21,2015.23
2026-05-05,Northeast,Electronics,Loyalty,11,1083.05
2026-05-05,Northeast,Home,New,16,1711.81
2026-05-05,Northeast,Outdoor,Returning,17,541.28
2026-05-05,Northeast,Beauty,Loyalty,26,3050.4
2026-05-05,Southeast,Apparel,Returning,5,405.61
2026-05-05,Southeast,Electronics,Returning,7,777
2026-05-05,Southeast,Home,Loyalty,15,1650.5
2026-05-05,Southeast,Outdoor,New,6,495.55
2026-05-05,Southeast,Beauty,Returning,13,945.28
2026-05-05,Midwest,Apparel,Loyalty,5,259.07
2026-05-05,Midwest,Electronics,Loyalty,9,588.3
2026-05-05,Midwest,Home,New,3,103.16
2026-05-05,Midwest,Outdoor,Returning,23,971.51
2026-05-05,Midwest,Beauty,Loyalty,19,1009.78
2026-05-05,West,Apparel,Loyalty,22,1413.43
2026-05-05,West,Electronics,Returning,19,2085.94
2026-05-05,West,Home,New,19,2168.25
2026-05-05,West,Outdoor,New,22,587.06
2026-05-05,West,Beauty,New,7,714.04
2026-05-06,Northeast,Apparel,New,11,276.82
2026-05-06,Northeast,Electronics,New,24,1881.91
2026-05-06,Northeast,Home,Loyalty,9,887.73
2026-05-06,Northeast,Outdoor,Returning,22,1699.37
2026-05-06,Northeast,Beauty,New,12,593.66
2026-05-06,Southeast,Apparel,Loyalty,9,515.78
2026-05-06,Southeast,Electronics,Returning,13,1356
2026-05-06,Southeast,Home,Returning,17,657.43
2026-05-06,Southeast,Outdoor,Returning,5,86.78
2026-05-06,Southeast,Beauty,Loyalty,22,861.65
2026-05-06,Midwest,Apparel,Returning,19,1854.86
2026-05-06,Midwest,Electronics,Returning,7,189.4
2026-05-06,Midwest,Home,New,20,2155.81
2026-05-06,Midwest,Outdoor,New,23,2461.74
2026-05-06,Midwest,Beauty,Loyalty,10,442.36
2026-05-06,West,Apparel,New,15,750.51
2026-05-06,West,Electronics,Loyalty,25,1312.89
2026-05-06,West,Home,New,5,158.76
2026-05-06,West,Outdoor,New,13,791.11
2026-05-06,West,Beauty,New,11,560.87
2026-05-07,Northeast,Apparel,New,12,1137.82
2026-05-07,Northeast,Electronics,New,19,1339.53
2026-05-07,Northeast,Home,New,6,95.36
2026-05-07,Northeast,Outdoor,Loyalty,3,55.57
2026-05-07,Northeast,Beauty,Loyalty,7,187.83
2026-05-07,Southeast,Apparel,Loyalty,16,352.93
2026-05-07,Southeast,Electronics,New,6,132.61
2026-05-07,Southeast,Home,New,12,760.09
2026-05-07,Southeast,Outdoor,New,25,2121.96
2026-05-07,Southeast,Beauty,Returning,13,852.57
2026-05-07,Midwest,Apparel,Returning,24,1132.68
2026-05-07,Midwest,Electronics,Returning,18,1013.82
2026-05-07,Midwest,Home,Loyalty,21,1467.96
2026-05-07,Midwest,Outdoor,New,23,1157.75
2026-05-07,Midwest,Beauty,New,20,1752.2
2026-05-07,West,Apparel,Loyalty,4,320.96
2026-05-07,West,Electronics,Loyalty,9,479.42
2026-05-07,West,Home,Loyalty,12,1431.45
2026-05-07,West,Outdoor,New,12,378.32
2026-05-07,West,Beauty,Loyalty,20,605.8
2026-05-08,Northeast,Apparel,Loyalty,9,924.53
2026-05-08,Northeast,Electronics,Returning,13,1245.13
2026-05-08,Northeast,Home,New,15,1083.8
2026-05-08,Northeast,Outdoor,New,5,363.31
2026-05-08,Northeast,Beauty,Loyalty,17,897.56
2026-05-08,Southeast,Apparel,Returning,9,475.52
2026-05-08,Southeast,Electronics,Loyalty,16,911.26
2026-05-08,Southeast,Home,Returning,7,270.77
2026-05-08,Southeast,Outdoor,New,5,446.86
2026-05-08,Southeast,Beauty,Returning,4,152
2026-05-08,Midwest,Apparel,New,13,1262.75
2026-05-08,Midwest,Electronics,Loyalty,4,240.57
2026-05-08,Midwest,Home,Returning,20,1429.38
2026-05-08,Midwest,Outdoor,Loyalty,4,119.86
2026-05-08,Midwest,Beauty,Returning,22,976.16
2026-05-08,West,Apparel,New,17,361.43
2026-05-08,West,Electronics,New,12,747.07
2026-05-08,West,Home,Returning,15,1569.23
2026-05-08,West,Outdoor,Loyalty,20,902.92
2026-05-08,West,Beauty,New,22,1014.19
2026-05-09,Northeast,Apparel,Returning,12,958.65
2026-05-09,Northeast,Electronics,Returning,26,2125.56
2026-05-09,Northeast,Home,Loyalty,11,319.22
2026-05-09,Northeast,Outdoor,Returning,14,588.26
2026-05-09,Northeast,Beauty,Returning,19,618.93
2026-05-09,Southeast,Apparel,New,14,621.2
2026-05-09,Southeast,Electronics,Returning,11,216.87
2026-05-09,Southeast,Home,New,4,61.84
2026-05-09,Southeast,Outdoor,New,15,1398.43
2026-05-09,Southeast,Beauty,Returning,26,1649.25
2026-05-09,Midwest,Apparel,Loyalty,20,898.55
2026-05-09,Midwest,Electronics,New,24,2783.34
2026-05-09,Midwest,Home,Returning,5,182.17
2026-05-09,Midwest,Outdoor,New,4,460.74
2026-05-09,Midwest,Beauty,Returning,14,992.56
2026-05-09,West,Apparel,New,6,507.07
2026-05-09,West,Electronics,New,23,2100.54
2026-05-09,West,Home,Returning,4,127.07
2026-05-09,West,Outdoor,Returning,20,1432.42
2026-05-09,West,Beauty,New,6,507.59
2026-05-10,Northeast,Apparel,New,7,225.16
2026-05-10,Northeast,Electronics,Returning,12,846.89
2026-05-10,Northeast,Home,New,8,308.1
2026-05-10,Northeast,Outdoor,Returning,22,1793.93
2026-05-10,Northeast,Beauty,Loyalty,12,180.69
2026-05-10,Southeast,Apparel,Returning,8,633.45
2026-05-10,Southeast,Electronics,Returning,16,1534.82
2026-05-10,Southeast,Home,New,16,458.6
2026-05-10,Southeast,Outdoor,Returning,10,838.49
2026-05-10,Southeast,Beauty,Loyalty,21,951.5
2026-05-10,Midwest,Apparel,New,18,1312.21
2026-05-10,Midwest,Electronics,New,24,912.68
2026-05-10,Midwest,Home,Loyalty,26,3081.93
2026-05-10,Midwest,Outdoor,Returning,4,186.73
2026-05-10,Midwest,Beauty,Returning,26,1737.62
2026-05-10,West,Apparel,New,4,86.27
2026-05-10,West,Electronics,Returning,24,1576.56
2026-05-10,West,Home,Returning,13,504.01
2026-05-10,West,Outdoor,Loyalty,3,277.34
2026-05-10,West,Beauty,Returning,6,200.21
2026-05-11,Northeast,Apparel,Returning,12,924.13
2026-05-11,Northeast,Electronics,New,18,1602.09
2026-05-11,Northeast,Home,Returning,16,1015.56
2026-05-11,Northeast,Outdoor,Returning,12,512.13
2026-05-11,Northeast,Beauty,New,16,262.23
2026-05-11,Southeast,Apparel,Loyalty,9,220.08
2026-05-11,Southeast,Electronics,Loyalty,6,504.05
2026-05-11,Southeast,Home,New,16,439.74
2026-05-11,Southeast,Outdoor,Loyalty,19,1154.71
2026-05-11,Southeast,Beauty,Returning,16,1101.74
2026-05-11,Midwest,Apparel,Returning,17,1928.74
2026-05-11,Midwest,Electronics,Returning,25,447.01
2026-05-11,Midwest,Home,Loyalty,22,1379.41
2026-05-11,Midwest,Outdoor,Returning,21,1743.61
2026-05-11,Midwest,Beauty,New,9,948.91
2026-05-11,West,Apparel,Loyalty,25,454.2
2026-05-11,West,Electronics,New,17,748.97
2026-05-11,West,Home,New,16,1081.03
2026-05-11,West,Outdoor,New,5,158.8
2026-05-11,West,Beauty,Loyalty,26,964.31
2026-05-12,Northeast,Apparel,Returning,23,1062.62
2026-05-12,Northeast,Electronics,Returning,23,2277.62
2026-05-12,Northeast,Home,New,9,824.65
2026-05-12,Northeast,Outdoor,Loyalty,19,414.17
2026-05-12,Northeast,Beauty,New,26,1901.56
2026-05-12,Southeast,Apparel,New,9,480.27
2026-05-12,Southeast,Electronics,New,25,2882.31
2026-05-12,Southeast,Home,Loyalty,6,108.71
2026-05-12,Southeast,Outdoor,New,7,582.11
2026-05-12,Southeast,Beauty,Returning,15,239.29
2026-05-12,Midwest,Apparel,Loyalty,7,777.57
2026-05-12,Midwest,Electronics,Loyalty,22,1355.56
2026-05-12,Midwest,Home,New,16,1273.25
2026-05-12,Midwest,Outdoor,New,26,2623.32
2026-05-12,Midwest,Beauty,Returning,8,531.91
2026-05-12,West,Apparel,New,24,1900.33
2026-05-12,West,Electronics,Loyalty,15,1349.97
2026-05-12,West,Home,New,24,1764.25
2026-05-12,West,Outdoor,Loyalty,7,174.74
2026-05-12,West,Beauty,New,17,1084.96
2026-05-13,Northeast,Apparel,New,18,1395.12
2026-05-13,Northeast,Electronics,Returning,15,1645.12
2026-05-13,Northeast,Home,Returning,18,837.89
2026-05-13,Northeast,Outdoor,Loyalty,15,1165.24
2026-05-13,Northeast,Beauty,Loyalty,15,1754.58
2026-05-13,Southeast,Apparel,New,10,264.75
2026-05-13,Southeast,Electronics,Returning,17,1257.61
2026-05-13,Southeast,Home,Returning,24,484.56
2026-05-13,Southeast,Outdoor,Returning,15,961.9
2026-05-13,Southeast,Beauty,Returning,11,1073.82
2026-05-13,Midwest,Apparel,Loyalty,14,943.06
2026-05-13,Midwest,Electronics,Returning,16,1322.82
2026-05-13,Midwest,Home,Returning,13,702.7
2026-05-13,Midwest,Outdoor,New,15,1734
2026-05-13,Midwest,Beauty,Loyalty,12,1405.46
2026-05-13,West,Apparel,Returning,13,497.36
2026-05-13,West,Electronics,New,7,574.02
2026-05-13,West,Home,Loyalty,19,1355.4
2026-05-13,West,Outdoor,Returning,8,230.14
2026-05-13,West,Beauty,Loyalty,26,2294.82
2026-05-14,Northeast,Apparel,New,11,1164.14
2026-05-14,Northeast,Electronics,Loyalty,4,412.65
2026-05-14,Northeast,Home,New,4,327.17
2026-05-14,Northeast,Outdoor,New,10,434.29
2026-05-14,Northeast,Beauty,New,6,713.21
2026-05-14,Southeast,Apparel,New,25,2727.32
2026-05-14,Southeast,Electronics,Returning,19,1836.66
2026-05-14,Southeast,Home,Loyalty,18,1736.57
2026-05-14,Southeast,Outdoor,Loyalty,19,1941.73
2026-05-14,Southeast,Beauty,Returning,26,1769.52
2026-05-14,Midwest,Apparel,New,4,68.72
2026-05-14,Midwest,Electronics,Returning,4,377.1
2026-05-14,Midwest,Home,Loyalty,4,256.19
2026-05-14,Midwest,Outdoor,New,21,628.96
2026-05-14,Midwest,Beauty,New,7,298.22
2026-05-14,West,Apparel,Loyalty,20,1484.2
2026-05-14,West,Electronics,New,18,743.3
2026-05-14,West,Home,Loyalty,12,1180.79
2026-05-14,West,Outdoor,Loyalty,12,422.61
2026-05-14,West,Beauty,Returning,5,290.77
2026-05-15,Northeast,Apparel,Returning,26,2665.73
2026-05-15,Northeast,Electronics,Returning,6,691.1
2026-05-15,Northeast,Home,Loyalty,10,189.09
2026-05-15,Northeast,Outdoor,New,10,1099.24
2026-05-15,Northeast,Beauty,New,19,1795.38
2026-05-15,Southeast,Apparel,Returning,13,814.41
2026-05-15,Southeast,Electronics,Returning,17,1499.44
2026-05-15,Southeast,Home,Returning,13,690.01
2026-05-15,Southeast,Outdoor,New,21,942.56
2026-05-15,Southeast,Beauty,Loyalty,13,354.08
2026-05-15,Midwest,Apparel,Returning,23,2639.11
2026-05-15,Midwest,Electronics,Returning,8,814.7
2026-05-15,Midwest,Home,Loyalty,11,1120.26
2026-05-15,Midwest,Outdoor,Loyalty,4,232.16
2026-05-15,Midwest,Beauty,Returning,17,1055.81
2026-05-15,West,Apparel,Loyalty,5,330.23
2026-05-15,West,Electronics,New,9,635.4
2026-05-15,West,Home,New,23,355.79
2026-05-15,West,Outdoor,New,4,380.8
2026-05-15,West,Beauty,Returning,25,2139.18
2026-05-16,Northeast,Apparel,Loyalty,17,426.02
2026-05-16,Northeast,Electronics,Returning,19,391.19
2026-05-16,Northeast,Home,New,4,159.76
2026-05-16,Northeast,Outdoor,Loyalty,13,749.75
2026-05-16,Northeast,Beauty,Loyalty,20,806.54
2026-05-16,Southeast,Apparel,Loyalty,23,2367.61
2026-05-16,Southeast,Electronics,Loyalty,17,322.46
2026-05-16,Southeast,Home,Loyalty,7,367.76
2026-05-16,Southeast,Outdoor,New,18,1581.33
2026-05-16,Southeast,Beauty,Returning,24,1805.67
2026-05-16,Midwest,Apparel,Returning,9,280.93
2026-05-16,Midwest,Electronics,Loyalty,17,1730.97
2026-05-16,Midwest,Home,Returning,16,752
2026-05-16,Midwest,Outdoor,Returning,24,407.5
2026-05-16,Midwest,Beauty,New,24,2431.3
2026-05-16,West,Apparel,Returning,7,664.19
2026-05-16,West,Electronics,Returning,13,888.94
2026-05-16,West,Home,New,20,1924.32
2026-05-16,West,Outdoor,Returning,13,1070.32
2026-05-16,West,Beauty,New,21,2392.1
2026-05-17,Northeast,Apparel,Loyalty,7,310.35
2026-05-17,Northeast,Electronics,Loyalty,13,534.99
2026-05-17,Northeast,Home,New,24,1453.69
2026-05-17,Northeast,Outdoor,New,19,2020.37
2026-05-17,Northeast,Beauty,New,6,685.15
2026-05-17,Southeast,Apparel,Loyalty,25,1091.8
2026-05-17,Southeast,Electronics,Returning,7,370.08
2026-05-17,Southeast,Home,Returning,15,422.22
2026-05-17,Southeast,Outdoor,Returning,14,1465.59
2026-05-17,Southeast,Beauty,Loyalty,26,2291.58
2026-05-17,Midwest,Apparel,Loyalty,8,699.15
2026-05-17,Midwest,Electronics,Returning,9,1015.94
2026-05-17,Midwest,Home,New,18,1297.86
2026-05-17,Midwest,Outdoor,Returning,14,549.17
2026-05-17,Midwest,Beauty,Loyalty,8,442.7
2026-05-17,West,Apparel,New,23,1717.41
2026-05-17,West,Electronics,Returning,18,959.39
2026-05-17,West,Home,Loyalty,10,187.93
2026-05-17,West,Outdoor,Loyalty,11,431.09
2026-05-17,West,Beauty,Returning,16,244.53
2026-05-18,Northeast,Apparel,Loyalty,6,485.76
2026-05-18,Northeast,Electronics,Returning,22,1358.35
2026-05-18,Northeast,Home,New,11,656.34
2026-05-18,Northeast,Outdoor,Returning,19,2036.62
2026-05-18,Northeast,Beauty,New,4,412.18
2026-05-18,Southeast,Apparel,New,14,1101.37
2026-05-18,Southeast,Electronics,Returning,6,692.77
2026-05-18,Southeast,Home,New,17,2034.85
2026-05-18,Southeast,Outdoor,New,17,396.21
2026-05-18,Southeast,Beauty,Loyalty,9,202.5
2026-05-18,Midwest,Apparel,New,8,701.87
2026-05-18,Midwest,Electronics,New,24,518.21
2026-05-18,Midwest,Home,Returning,13,730.07
2026-05-18,Midwest,Outdoor,Returning,9,510.16
2026-05-18,Midwest,Beauty,Loyalty,14,647.27
2026-05-18,West,Apparel,Returning,7,620.48
2026-05-18,West,Electronics,Loyalty,18,1994.65
2026-05-18,West,Home,Loyalty,5,468.94
2026-05-18,West,Outdoor,Loyalty,21,2299.9
2026-05-18,West,Beauty,New,20,924.75
2026-05-19,Northeast,Apparel,Returning,12,1153.26
2026-05-19,Northeast,Electronics,Returning,16,1079.97
2026-05-19,Northeast,Home,Loyalty,17,968.37
2026-05-19,Northeast,Outdoor,New,5,580.84
2026-05-19,Northeast,Beauty,Returning,4,123.47
2026-05-19,Southeast,Apparel,New,10,1068.82
2026-05-19,Southeast,Electronics,New,10,807.31
2026-05-19,Southeast,Home,New,5,579.47
2026-05-19,Southeast,Outdoor,Returning,8,541.69
2026-05-19,Southeast,Beauty,New,26,2739.38
2026-05-19,Midwest,Apparel,New,4,409.13
2026-05-19,Midwest,Electronics,Loyalty,24,2577.76
2026-05-19,Midwest,Home,New,19,565.65
2026-05-19,Midwest,Outdoor,Returning,16,1270.64
2026-05-19,Midwest,Beauty,New,14,952.22
2026-05-19,West,Apparel,New,9,716.18
2026-05-19,West,Electronics,Returning,8,610.8
2026-05-19,West,Home,Loyalty,7,620.7
2026-05-19,West,Outdoor,Loyalty,6,121.58
2026-05-19,West,Beauty,Loyalty,6,664.75
2026-05-20,Northeast,Apparel,Loyalty,21,1640.53
2026-05-20,Northeast,Electronics,Returning,8,437.7
2026-05-20,Northeast,Home,New,8,376.34
2026-05-20,Northeast,Outdoor,Returning,11,757.18
2026-05-20,Northeast,Beauty,New,4,267.04
2026-05-20,Southeast,Apparel,Loyalty,24,935.04
2026-05-20,Southeast,Electronics,Returning,15,1408.23
2026-05-20,Southeast,Home,Returning,8,195.99
2026-05-20,Southeast,Outdoor,Loyalty,26,1440.48
2026-05-20,Southeast,Beauty,New,26,1190.64
2026-05-20,Midwest,Apparel,Loyalty,23,1447.6
2026-05-20,Midwest,Electronics,Loyalty,16,455.82
2026-05-20,Midwest,Home,New,25,996.81
2026-05-20,Midwest,Outdoor,Returning,19,582.17
2026-05-20,Midwest,Beauty,Loyalty,19,548.42
2026-05-20,West,Apparel,New,6,538.36
2026-05-20,West,Electronics,Returning,14,994.2
2026-05-20,West,Home,Loyalty,25,1766.33
2026-05-20,West,Outdoor,New,21,1689.74
2026-05-20,West,Beauty,Loyalty,15,1092.93
2026-05-21,Northeast,Apparel,New,5,533.64
2026-05-21,Northeast,Electronics,Returning,23,493.73
2026-05-21,Northeast,Home,Loyalty,19,1939.89
2026-05-21,Northeast,Outdoor,Returning,24,910.93
2026-05-21,Northeast,Beauty,New,24,2117.39
2026-05-21,Southeast,Apparel,New,7,369.52
2026-05-21,Southeast,Electronics,Loyalty,24,2735.84
2026-05-21,Southeast,Home,Loyalty,7,519.7
2026-05-21,Southeast,Outdoor,Loyalty,14,1452.98
2026-05-21,Southeast,Beauty,Returning,12,1311.29
2026-05-21,Midwest,Apparel,New,15,978.37
2026-05-21,Midwest,Electronics,Returning,4,109.34
2026-05-21,Midwest,Home,Returning,25,2883.28
2026-05-21,Midwest,Outdoor,Loyalty,13,554.04
2026-05-21,Midwest,Beauty,New,12,629.11
2026-05-21,West,Apparel,Returning,12,1260.6
2026-05-21,West,Electronics,Returning,20,672.7
2026-05-21,West,Home,Loyalty,26,2423.79
2026-05-21,West,Outdoor,New,5,173.35
2026-05-21,West,Beauty,Returning,22,1576.28
2026-05-22,Northeast,Apparel,Loyalty,13,258.43
2026-05-22,Northeast,Electronics,New,11,383.2
2026-05-22,Northeast,Home,Loyalty,24,2209.4
2026-05-22,Northeast,Outdoor,Loyalty,17,1296.86
2026-05-22,Northeast,Beauty,Returning,20,345.4
2026-05-22,Southeast,Apparel,New,10,689.6
2026-05-22,Southeast,Electronics,Loyalty,22,2135.68
2026-05-22,Southeast,Home,Loyalty,11,360.4
2026-05-22,Southeast,Outdoor,Returning,12,359.57
2026-05-22,Southeast,Beauty,Loyalty,19,1816.08
2026-05-22,Midwest,Apparel,New,14,1041.02
2026-05-22,Midwest,Electronics,Returning,15,924.03
2026-05-22,Midwest,Home,Loyalty,12,1313.67
2026-05-22,Midwest,Outdoor,New,17,748.27
2026-05-22,Midwest,Beauty,Loyalty,12,338.43
2026-05-22,West,Apparel,New,19,744.03
2026-05-22,West,Electronics,Returning,17,934.96
2026-05-22,West,Home,Returning,18,2133.19
2026-05-22,West,Outdoor,Returning,21,2017.95
2026-05-22,West,Beauty,New,8,620.73
2026-05-23,Northeast,Apparel,Loyalty,12,648.65
2026-05-23,Northeast,Electronics,Loyalty,17,1696.26
2026-05-23,Northeast,Home,Returning,11,551.32
2026-05-23,Northeast,Outdoor,Loyalty,7,424.18
2026-05-23,Northeast,Beauty,Returning,7,563.64
2026-05-23,Southeast,Apparel,Returning,6,650.62
2026-05-23,Southeast,Electronics,Returning,24,1411.63
2026-05-23,Southeast,Home,Loyalty,13,1071.35
2026-05-23,Southeast,Outdoor,Loyalty,10,986
2026-05-23,Southeast,Beauty,New,5,416.5
2026-05-23,Midwest,Apparel,New,18,2148.11
2026-05-23,Midwest,Electronics,Returning,21,767.86
2026-05-23,Midwest,Home,New,5,236.57
2026-05-23,Midwest,Outdoor,Returning,14,1635.11
2026-05-23,Midwest,Beauty,Returning,25,851
2026-05-23,West,Apparel,New,5,380.3
2026-05-23,West,Electronics,Loyalty,24,1452.32
2026-05-23,West,Home,Loyalty,18,1289.87
2026-05-23,West,Outdoor,New,23,891.16
2026-05-23,West,Beauty,Loyalty,17,1667.08
2026-05-24,Northeast,Apparel,Returning,16,731.21
2026-05-24,Northeast,Electronics,New,9,836.95
2026-05-24,Northeast,Home,Loyalty,10,188.39
2026-05-24,Northeast,Outdoor,New,16,630.5
2026-05-24,Northeast,Beauty,Returning,9,286.44
2026-05-24,Southeast,Apparel,New,20,2005.54
2026-05-24,Southeast,Electronics,Loyalty,7,661.76
2026-05-24,Southeast,Home,Loyalty,9,942.13
2026-05-24,Southeast,Outdoor,Returning,14,945.13
2026-05-24,Southeast,Beauty,Returning,4,457.53
2026-05-24,Midwest,Apparel,New,13,414.61
2026-05-24,Midwest,Electronics,Loyalty,26,1166.16
2026-05-24,Midwest,Home,New,18,503.71
2026-05-24,Midwest,Outdoor,Returning,13,1247.24
2026-05-24,Midwest,Beauty,Loyalty,20,2127.05
2026-05-24,West,Apparel,Loyalty,9,203.94
2026-05-24,West,Electronics,Loyalty,7,274.67
2026-05-24,West,Home,New,24,2496.17
2026-05-24,West,Outdoor,New,18,1696.02
2026-05-24,West,Beauty,Returning,24,2805.62
2026-05-25,Northeast,Apparel,Returning,20,314.75
2026-05-25,Northeast,Electronics,Returning,15,1743.42
2026-05-25,Northeast,Home,Returning,5,265.21
2026-05-25,Northeast,Outdoor,Returning,15,1356.71
2026-05-25,Northeast,Beauty,Loyalty,21,2502.37
2026-05-25,Southeast,Apparel,New,18,1268.6
2026-05-25,Southeast,Electronics,Loyalty,22,1031.95
2026-05-25,Southeast,Home,Loyalty,23,1802.29
2026-05-25,Southeast,Outdoor,Loyalty,18,1182.64
2026-05-25,Southeast,Beauty,New,13,369.7
2026-05-25,Midwest,Apparel,Returning,15,947.66
2026-05-25,Midwest,Electronics,Loyalty,20,876.02
2026-05-25,Midwest,Home,Loyalty,19,1756.29
2026-05-25,Midwest,Outdoor,New,21,994.23
2026-05-25,Midwest,Beauty,Loyalty,6,705.22
2026-05-25,West,Apparel,Returning,7,324.99
2026-05-25,West,Electronics,Loyalty,8,694.1
2026-05-25,West,Home,Loyalty,16,1517.9
2026-05-25,West,Outdoor,Loyalty,20,880.3
2026-05-25,West,Beauty,Loyalty,25,427.73
2026-05-26,Northeast,Apparel,Loyalty,10,663.26
2026-05-26,Northeast,Electronics,Returning,14,1018.42
2026-05-26,Northeast,Home,New,8,858.62
2026-05-26,Northeast,Outdoor,Returning,8,363.65
2026-05-26,Northeast,Beauty,Returning,13,860.51
2026-05-26,Southeast,Apparel,Returning,16,627.68
2026-05-26,Southeast,Electronics,Returning,22,2346.11
2026-05-26,Southeast,Home,Returning,12,1340.9
2026-05-26,Southeast,Outdoor,New,11,570.96
2026-05-26,Southeast,Beauty,Loyalty,11,180.63
2026-05-26,Midwest,Apparel,New,25,1046.74
2026-05-26,Midwest,Electronics,New,23,1004.25
2026-05-26,Midwest,Home,Returning,13,644.65
2026-05-26,Midwest,Outdoor,New,19,1187.06
2026-05-26,Midwest,Beauty,New,23,569.14
2026-05-26,West,Apparel,Loyalty,24,1441.66
2026-05-26,West,Electronics,Returning,26,3026.23
2026-05-26,West,Home,Returning,23,2422.11
2026-05-26,West,Outdoor,New,11,250.82
2026-05-26,West,Beauty,Returning,17,468.69
2026-05-27,Northeast,Apparel,Loyalty,12,1030.78
2026-05-27,Northeast,Electronics,Returning,14,1435.22
2026-05-27,Northeast,Home,New,17,442.15
2026-05-27,Northeast,Outdoor,New,3,256.65
2026-05-27,Northeast,Beauty,Loyalty,12,529.55
2026-05-27,Southeast,Apparel,Loyalty,26,1781.13
2026-05-27,Southeast,Electronics,Loyalty,18,1749.72
2026-05-27,Southeast,Home,Returning,17,573.31
2026-05-27,Southeast,Outdoor,New,15,867.39
2026-05-27,Southeast,Beauty,New,15,1606.03
2026-05-27,Midwest,Apparel,Loyalty,16,1746.44
2026-05-27,Midwest,Electronics,Returning,22,2478.62
2026-05-27,Midwest,Home,Returning,13,1321.46
2026-05-27,Midwest,Outdoor,New,8,645.76
2026-05-27,Midwest,Beauty,New,21,2513.31
2026-05-27,West,Apparel,Returning,6,135.58
